"","ctry","subj","packet","version","question","batc","entr","date","response"
"2103","vanuatu",50153,2,2,"demo_ethn","first","nikki","2017-11-30","ni vanuatu"
"2104","vanuatu",50153,2,2,"demo_ethn","second","lucy","2017-11-28","ni-vanuatu"
"2105","vanuatu",50153,2,2,"demo_maj","first","nikki","2017-11-30","missing data"
"2106","vanuatu",50153,2,2,"demo_maj","second","lucy","2017-11-28","'missing data'"
"2107","vanuatu",50153,2,2,"demo_pocc","first","nikki","2017-11-30","nutritionist/ architect"
"2108","vanuatu",50153,2,2,"demo_pocc","second","lucy","2017-11-28","nutritionist / architech"
"2109","vanuatu",50160,2,2,"demo_chur","first","dominic","2018-01-09","churches of christ"
"2110","vanuatu",50160,2,2,"demo_chur","second","lucy","2018-01-25","church of christ"
"2111","vanuatu",50169,2,2,"demo_rlgn","first","dominic","2018-01-25","anglican christianity"
"2112","vanuatu",50169,2,2,"demo_rlgn","second","lucy","2018-01-04","christian: non specific"
"2113","vanuatu",50179,2,2,"demo_ethn","first","lucy","2018-01-25","ni-vanuatu"
"2114","vanuatu",50179,2,2,"demo_ethn","second","dominic","2018-01-09","ni-van"
"2115","vanuatu",50187,2,2,"demo_ethn","first","lucy","2018-01-04","ni-vanuatu"
"2116","vanuatu",50187,2,2,"demo_ethn","second","dominic","2018-01-09","ni-van"
"2117","vanuatu",50187,2,2,"demo_pocc","first","lucy","2018-01-04","mum - supervisor at grand casino"
"2118","vanuatu",50187,2,2,"demo_pocc","second","dominic","2018-01-09","mum-supervisor at grand casino"
"2119","vanuatu",50187,2,2,"sen2_attn","first","lucy","2018-01-04","pass"
"2120","vanuatu",50187,2,2,"sen2_attn","second","dominic","2018-01-09","fail"
"2121","vanuatu",50195,2,2,"demo_chur","first","dominic","2018-01-09","fresh water sda church"
"2122","vanuatu",50195,2,2,"demo_chur","second","lucy","2018-01-05","freshwind sda church"
"2123","vanuatu",50195,2,2,"demo_ethn","first","dominic","2018-01-09","ni-van"
"2124","vanuatu",50195,2,2,"demo_ethn","second","lucy","2018-01-05","ni-vanuatu"
"2125","vanuatu",50195,2,2,"sen_attn","first","dominic","2018-01-09","fail"
"2126","vanuatu",50195,2,2,"sen_attn","second","lucy","2018-01-05","pass"
"2127","vanuatu",50202,3,1,"demo_maj","first","lucy","2017-11-28","undergraduate degree in science and climate change"
"2128","vanuatu",50202,3,1,"demo_maj","second","dominic","2017-11-29","science and climate change"
"2129","vanuatu",50202,3,1,"demo_rlgn","first","lucy","2017-11-28","presbyterean"
"2130","vanuatu",50202,3,1,"demo_rlgn","second","dominic","2017-11-29","presbyterian"
"2131","vanuatu",50203,3,1,"demo_ethn","first","nikki","2017-11-30","ni vanuatu"
"2132","vanuatu",50203,3,1,"demo_ethn","second","dominic","2017-11-27","ni-vanuatu"
"2133","vanuatu",50206,3,1,"demo_maj","first","dominic","2018-01-09","environmental science (university of the south pacific) also climate and disaster risk reduction (vanuatu institute of technology)"
"2134","vanuatu",50206,3,1,"demo_maj","second","lucy","2018-01-05","environmental science (university of south pacific) also climate change and disaster risk reduction (vanuatu institute of technology)"
"2135","vanuatu",50206,3,1,"demo_pocc","first","dominic","2018-01-09","father: immigration officer mother: housewife"
"2136","vanuatu",50206,3,1,"demo_pocc","second","lucy","2018-01-05","father: immigration officer, mother: housewife"
"2137","vanuatu",50206,3,1,"enco_02","first","dominic","2018-01-09","once"
"2138","vanuatu",50206,3,1,"enco_02","second","lucy","2018-01-05","a few times"
"2139","vanuatu",50206,3,1,"her_07","first","dominic","2018-01-09","no"
"2140","vanuatu",50206,3,1,"her_07","second","lucy","2018-01-05","yes"
"2141","vanuatu",50215,3,1,"demo_ethn","first","lucy","2018-01-25","ni-vanuatu"
"2142","vanuatu",50215,3,1,"demo_ethn","second","dominic","2018-01-09","ni vanuatu"
"2143","vanuatu",50224,3,1,"demo_rlgn","first","lucy","2018-01-05","sda (seventh day adventist)"
"2144","vanuatu",50224,3,1,"demo_rlgn","second","dominic","2018-01-09","sda (seven day adventist)"
"2145","vanuatu",50232,3,1,"demo_chur","first","dominic","2018-01-09","pmc"
"2146","vanuatu",50232,3,1,"demo_chur","second","lucy","2018-01-25","pms"
"2147","vanuatu",50240,3,1,"demo_chur","first","dominic","2018-01-25","s.d.a."
"2148","vanuatu",50240,3,1,"demo_chur","second","lucy","2018-01-05","sda"
"2149","vanuatu",50240,3,1,"demo_ethn","first","dominic","2018-01-25","ni vanuatu"
"2150","vanuatu",50240,3,1,"demo_ethn","second","lucy","2018-01-05","ni-vanuatu"
"2151","vanuatu",50240,3,1,"demo_maj","first","dominic","2018-01-25","ccb"
"2152","vanuatu",50240,3,1,"demo_maj","second","lucy","2018-01-05","llb"
"2153","vanuatu",50249,3,1,"demo_ethn","first","lucy","2018-01-05","ni-vanuatu"
"2154","vanuatu",50249,3,1,"demo_ethn","second","dominic","2018-01-25","ni vanuatu"
"2155","vanuatu",50249,3,1,"demo_pocc","first","lucy","2018-01-05","burser, housewife"
"2156","vanuatu",50249,3,1,"demo_pocc","second","dominic","2018-01-25","bursev, housewife"
"2157","vanuatu",50249,3,1,"recr","first","lucy","2018-01-05","via their students, and word of mouth (snowball)'"
"2158","vanuatu",50249,3,1,"recr","second","dominic","2018-01-25","via their students, and word of mouth (snowball)"
"2159","vanuatu",50251,3,2,"demo_chur","first","dominic","2017-11-28","beverly hills"
"2160","vanuatu",50251,3,2,"demo_chur","second","nikki","2017-11-30","beverly hills church"
"2161","vanuatu",50251,3,2,"demo_ethn","first","dominic","2017-11-28","ni-vanuatu"
"2162","vanuatu",50251,3,2,"demo_ethn","second","nikki","2017-11-30","ni vanuatu"
"2163","vanuatu",50251,3,2,"demo_pocc","first","dominic","2017-11-28","mother - nurse / father - gardener"
"2164","vanuatu",50251,3,2,"demo_pocc","second","nikki","2017-11-30","m- nurse/ f- gardener"
"2165","vanuatu",50251,3,2,"demo_rlgn","first","dominic","2017-11-28","ward fellowship"
"2166","vanuatu",50251,3,2,"demo_rlgn","second","nikki","2017-11-30","word fellowship"
"2167","vanuatu",50251,3,2,"her_05a","first","dominic","2017-11-28","yes"
"2168","vanuatu",50251,3,2,"her_05a","second","nikki","2017-11-30","no"
"2169","vanuatu",50251,3,2,"meta_attn","first","dominic","2017-11-28","pass"
"2170","vanuatu",50251,3,2,"meta_attn","second","nikki","2017-11-30","fail"
"2171","vanuatu",50251,3,2,"tat_10","first","dominic","2017-11-28","disagree"
"2172","vanuatu",50251,3,2,"tat_10","second","nikki","2017-11-30","agree"
"2173","vanuatu",50252,3,2,"demo_rlgn","first","lucy","2017-11-28","sad (seventh day adventist)"
"2174","vanuatu",50252,3,2,"demo_rlgn","second","dominic","2017-11-28","sda (seventh day adventist)"
"2175","vanuatu",50253,3,2,"demo_ethn","first","dominic","2017-11-29","ni_vanuatu"
"2176","vanuatu",50253,3,2,"demo_ethn","second","lucy","2017-11-28","ni-vanuatu"
"2177","vanuatu",50254,3,2,"demo_pocc","first","dominic","2018-01-10","business women"
"2178","vanuatu",50254,3,2,"demo_pocc","second","lucy","2018-01-05","business woman"
"2179","vanuatu",50276,3,2,"demo_ethn","first","lucy","2018-01-05","ni-vanuatu"
"2180","vanuatu",50276,3,2,"demo_ethn","second","dominic","2018-01-10","ni-van"
"2181","vanuatu",50276,3,2,"demo_pocc","first","lucy","2018-01-05","agriculture: extension officer & housewife"
"2182","vanuatu",50276,3,2,"demo_pocc","second","dominic","2018-01-10","agriculture: extension officer & house wife"
"2183","vanuatu",50282,3,2,"demo_chur","first","lucy","2018-01-05","prebysterian"
"2184","vanuatu",50282,3,2,"demo_chur","second","dominic","2018-01-25","presbyterian"
"2185","vanuatu",50282,3,2,"demo_ethn","first","lucy","2018-01-05","'missing data'"
"2186","vanuatu",50282,3,2,"demo_ethn","second","dominic","2018-01-25","missing data"
"2187","vanuatu",50282,3,2,"demo_pocc","first","lucy","2018-01-05","manager"
"2188","vanuatu",50282,3,2,"demo_pocc","second","dominic","2018-01-25","marriage"
"2189","vanuatu",50288,3,2,"demo_ethn","first","dominic","2018-01-25","missing data"
"2190","vanuatu",50288,3,2,"demo_ethn","second","lucy","2018-01-05","'missing data'"
"2191","vanuatu",50288,3,2,"demo_pocc","first","dominic","2018-01-25","teacher/gardener"
"2192","vanuatu",50288,3,2,"demo_pocc","second","lucy","2018-01-05","teacher / gardener"
"2193","vanuatu",50298,3,2,"demo_chur","first","lucy","2018-01-25","s.d.a."
"2194","vanuatu",50298,3,2,"demo_chur","second","dominic","2018-01-10","s.d.a"
"2195","vanuatu",50298,3,2,"demo_ethn","first","lucy","2018-01-25","ni-vanuatu"
"2196","vanuatu",50298,3,2,"demo_ethn","second","dominic","2018-01-10","ni-van"
"2197","vanuatu",50298,3,2,"demo_maj","first","lucy","2018-01-25","science - bio"
"2198","vanuatu",50298,3,2,"demo_maj","second","dominic","2018-01-10","science-bio"
"2199","vanuatu",50298,3,2,"demo_rlgn","first","lucy","2018-01-25","seventh day adventist"
"2200","vanuatu",50298,3,2,"demo_rlgn","second","dominic","2018-01-10","seven day adventist"
